h3,lat,lon,area_km2,score,class,direct_activity_score,neighborhood_inherited_score,pos_food,pos_shop,pos_supermarket,pos_pharmacy,pos_fitness,pos_education,pos_healthcare,pos_office,pos_bank,pos_transport,pos_leisure,pos_fuel,pos_residential,pos_commercial,pos_mixed_use,pos_road_density,pos_anchor_proximity,positive_total,pen_unsuitable_landuse,pen_industrial,pen_isolation,pen_low_connectivity,penalty_total,raw,score_physical,score_rank_pct,count_shop,count_supermarket,count_food,count_pharmacy,count_healthcare,count_education,count_fitness,count_office,count_bank,count_transport,count_leisure,count_fuel,feat_unsuitable_frac,feat_industrial_frac,feat_residential,feat_commercial,feat_road_density,feat_mixed_use,feat_isolation,feat_anchor_proximity,feat_low_connectivity,raw_lu_frac_unsuitable,raw_lu_frac_residential,raw_lu_frac_commercial,raw_lu_frac_industrial
8aa8b1b19157fff,-22.430135546214366,-41.78862675331218,0.01835117998677761,17.257209077428527,muito ruim,17.257209077428527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14584507440337585,0.14584507440337585,0.0,0.0,0.9,0.4,1.3,-1.1541549255966241,9.47,35.43,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.13762213529926465,1.0,0.0,0.0,0.0,0.0
8aa8b1a254effff,-22.401984425390225,-41.82137267903355,0.01835258646080861,67.1296519367425,bom,47.536149824262615,19.59350211247989,0.12364789684232608,0.14541215124135562,0.37470588235294117,0.0,0.29030892932712676,0.45405405405405397,0.0,0.0,0.0,0.6912534677073979,0.0,0.0,0.4703840958600001,0.0,0.8301162690747106,0.4825455148136893,1.4901165706771142,5.352544831950715,0.09833026275810872,0.0,0.15755397479312327,0.20698179407452433,0.46286603162575635,4.889678800324959,61.69,79.81,0,0,0,0,0,0,0,0,0,0,0,0,0.044695573980958504,0.0,0.749452012686287,0.0,188355.59796220835,0.39593501991513796,0.1750599719923592,0.6737958575543549,0.5174544851863108,0.0,0.0,0.0,0.0
8aa8b1b0e097fff,-22.459524298481906,-41.8046194760107,0.01834988652666452,2.3753586419169306,muito ruim,2.3753586419169306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011171644000512893,0.011171644000512893,0.0,0.0,0.9,0.4,1.3,-1.288828355999487,2.62,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0839065319645787,1.0,0.0,0.0,0.0,0.0
8aa8b1a204affff,-22.39300719202711,-41.796604908759974,0.01835291136610582,69.50789667459682,bom,58.910820254548966,10.597076420047856,0.08655352778962826,0.12360032855515228,0.0,0.0,0.3485101192402483,0.0,0.48999999999999994,0.0,0.0,0.7212276515571187,0.25338594433187617,0.0,1.0,4.771429415100783e-08,0.8455870352554553,1.0,1.6244248824196983,6.493289536863472,0.8827165463556994,0.0,0.1413220643469821,0.0,1.0240386107026815,5.4692509261607904,64.52,81.15,0,0,0,0,0,0,0,0,0,1,0,0,0.40123479379804516,0.0,2.542041763881312,1.0578726685318218e-08,432881.23393149854,0.4033140080690544,0.15702451594109124,0.7273658303139009,0.0,0.0,0.20580404817680062,0.0,0.0
8aa8b1b0ab17fff,-22.44374040774438,-41.81656764406023,0.018350654371450757,15.601164268820325,muito ruim,15.601164268820325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12414971206005243,0.12414971206005243,0.0,0.0,0.9,0.4,1.3,-1.1758502879399475,8.74,31.62,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.12896876191781798,1.0,0.0,0.0,0.0,0.0
8aa8b1a24907fff,-22.428443868551806,-41.81141058235144,0.01835133996195897,27.96332550828433,ruim,27.96332550828433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3805459217896221,0.3805459217896221,0.0,0.0,0.9,0.4,1.3,-0.919454078210378,15.3,57.52,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.23123449508546234,1.0,0.0,0.0,0.0,0.0
8aa8b1b192dffff,-22.41826525962008,-41.792321047765476,0.018351738718208416,27.77795613433919,ruim,27.77795613433919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37616703840719057,0.37616703840719057,0.0,0.0,0.9,0.4,1.3,-0.9238329615928095,15.21,57.11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.2294879414993844,1.0,0.0,0.0,0.0,0.0
8aa8b1b0e387fff,-22.45651248959836,-41.81201539764858,0.01835005101488151,5.569646512507984,muito ruim,5.569646512507984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030907148825557392,0.030907148825557392,0.0,0.0,0.9,0.4,1.3,-1.2690928511744426,4.36,8.39,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.09177820008516245,1.0,0.0,0.0,0.0,0.0
8aa8b1b0bcdffff,-22.430263539094234,-41.82329882872851,0.018351295981882097,26.18005796999652,ruim,26.18005796999652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32718086586586115,0.32718086586586115,0.0,0.0,0.9,0.4,1.3,-0.9728191341341389,14.18,54.17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.2099494044231164,1.0,0.0,0.0,0.0,0.0
8aa8b1b0a98ffff,-22.44785979077093,-41.8096346012958,0.01835044126279553,11.85271365425039,muito ruim,11.85271365425039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08174658568733403,0.08174658568733403,0.0,0.0,0.9,0.4,1.3,-1.218253414312666,7.09,22.97,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.11205592685024789,1.0,0.0,0.0,0.0,0.0
8aa8b1b0a21ffff,-22.431967477746454,-41.81411961958251,0.018351187346943392,25.38590907589388,ruim,25.38590907589388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30476485618084254,0.30476485618084254,0.0,0.0,0.9,0.4,1.3,-0.9952351438191576,13.69,52.68,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.20100859493318943,1.0,0.0,0.0,0.0,0.0
8aa8b1a2400ffff,-22.41666883621977,-41.808962713283464,0.01835187187013462,45.73785697531818,médio,30.0,15.73785697531818,0.06058746945273977,0.0,0.0,0.0,0.11953897089940513,0.0,0.0,0.0,0.0,0.08249317390560645,0.06270662258718147,0.0,0.05066854983831163,0.0,0.2864632988647138,0.05256175433649529,0.8935703568680381,1.6085901967524916,0.0,0.0,0.6639906689938874,0.3789752982654019,1.0429659672592893,0.5656242294932023,33.87,73.43,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.08072901909404724,0.0,20516.822484228815,0.1366324889251733,0.7377674099932081,0.43585850275526106,0.9474382456635047,0.0,0.0,0.0,0.0
8aa8b1b0e677fff,-22.452787612746917,-41.80798530769982,0.01835020868158536,7.923479503612352,muito ruim,7.923479503612352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04750786635935506,0.04750786635935506,0.0,0.0,0.9,0.4,1.3,-1.252492133640645,5.4,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.09839953255920096,1.0,0.0,0.0,0.0,0.0
8aa8b1b1da27fff,-22.453181072443837,-41.79702209595709,0.01835015141399862,5.004787261072035,muito ruim,5.004787261072035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027100319186117845,0.027100319186117845,0.0,0.0,0.9,0.4,1.3,-1.2728996808138822,4.08,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.09025981483082417,1.0,0.0,0.0,0.0,0.0
8aa8b1a20a8ffff,-22.394732613023102,-41.81463396119692,0.018352895934408787,74.86849821733654,bom,55.86435415582676,19.004144061509777,0.6128321417841236,0.33133197318566027,0.5352941176470588,0.0,0.29030892932712676,0.5513513513513514,0.0,1.0,0.0,0.2842201790025096,0.0,0.0,0.0,0.818396697468816,1.3329234359000963,0.23217556480036045,1.6110092272598682,7.599843617726972,0.3595230437842066,0.08514352126734749,0.05546717642276149,0.3071297740798558,0.8072635155541714,6.7925801021728,70.54,84.96,0,0,1,0,0,0,0,3,0,0,0,0,0.16341956535645752,0.21285880316836872,0.0,0.18144656935068162,90626.82378691282,0.6357556005096933,0.061630196025290546,0.7220148861158905,0.7678244351996395,0.0,0.0,0.046047672620036305,0.04613506275423861
8aa8b1a269a7fff,-22.417455517798395,-41.787037531838266,0.01835175588593269,26.134555890402194,ruim,26.134555890402194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32621895017850555,0.32621895017850555,0.0,0.0,0.9,0.4,1.3,-0.9737810498214945,14.16,54.07,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.20956573645424653,1.0,0.0,0.0,0.0,0.0
8aa8b1b0a50ffff,-22.4402066469385,-41.80025367909511,0.01835076020426497,14.810414047477726,muito ruim,14.810414047477726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11420497659530447,0.11420497659530447,0.0,0.0,0.9,0.4,1.3,-1.1857950234046957,8.38,29.81,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.12500222253514381,1.0,0.0,0.0,0.0,0.0
8aa8b1b1d12ffff,-22.45397854018892,-41.788700791066375,0.018350083670676903,1.6756442949318995,muito ruim,1.6756442949318995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00662672187848606,0.00662672187848606,0.0,0.0,0.9,0.4,1.3,-1.293373278121514,2.02,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0820937524640972,1.0,0.0,0.0,0.0,0.0
8aa8b1a20197fff,-22.39713960697064,-41.803276232315255,0.01835274644435607,73.244357740009,bom,51.511062320608026,21.733295419400967,0.06058746945273977,0.10178850586894891,0.2622941176470588,0.0,0.49787159891464045,0.5513513513513514,1.0,0.0,0.0,0.331359135519999,0.4134562857882841,0.0,1.0,0.0233819397885736,1.2429403949116917,0.8525844360850133,1.0838368477708864,7.4214520830991875,0.8065554544197049,0.0,0.1689621564175328,0.05896622556599467,1.0344838364032323,6.386968246695956,68.75,83.73,0,0,0,0,0,0,0,0,0,0,0,0,0.3666161156453204,0.0,4.20426938146227,0.005184005229398594,332795.6562482366,0.5928369896439156,0.1877357293528142,0.5117478546686045,0.14741556391498667,0.0,0.3110516700774642,0.0,0.0
8aa8b1b0b577fff,-22.429156432179397,-41.8228361035055,0.018351345330371346,27.372695922591628,ruim,27.372695922591628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607888627068222,0.3607888627068222,0.0,0.0,0.9,0.4,1.3,-0.9392111372931778,14.89,56.49,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.22335422987222048,1.0,0.0,0.0,0.0,0.0
8aa8b1b19baffff,-22.43205229032838,-41.794373052035596,0.018351113490738397,17.931092080785334,muito ruim,17.931092080785334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15595413918294426,0.15595413918294426,0.0,0.0,0.9,0.4,1.3,-1.1440458608170558,9.79,36.92,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.14165421877823717,1.0,0.0,0.0,0.0,0.0
8aa8b1a260affff,-22.40567868132198,-41.78459016255435,0.01835228621653577,30.0,ruim,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6479855234557438,0.6479855234557438,0.0,0.0,0.9,0.4,1.3,-0.6520144765442563,19.96,68.54,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.3379049757891187,1.0,0.0,0.0,0.0,0.0
8aa8b1a22b2ffff,-22.389886659805292,-41.79653778657954,0.01835305380087035,57.69875077518884,médio,51.082998456914886,6.615752318273955,0.252342646616992,0.05089425293447446,0.0,0.0,0.17076995842772164,0.0,0.0,0.0,0.0,0.10328977236920472,0.0,0.0,0.4320501297327602,0.0,0.4380285342279744,0.829652566243605,1.3423803087771269,3.6194081693298594,0.3133361609567831,0.0,0.5246063105693228,0.06813897350255803,0.906081445028664,2.7133267243011954,49.68,76.42,0,0,0,0,0,0,0,0,0,0,0,0,0.14242552770762867,0.0,0.6883753982319186,0.0,323844.4880707897,0.2089235482835031,0.5828959006325809,0.6148700366360791,0.17034743375639505,0.0,0.0,0.0,0.0
8aa8b1a254c7fff,-22.401782206624645,-41.82005181802576,0.01835259139134595,68.6776380115227,bom,45.71826330120522,22.959374710317483,0.08655352778962826,0.207731644630508,0.5352941176470588,0.0,0.4147270418958954,0.6486486486486487,0.0,0.0,0.0,0.6625202081974877,0.0,0.0,0.4643501033219503,0.0,0.9437761074272364,0.5561503602590443,1.3182037855087518,5.837955545326209,0.2489815964257508,0.0,0.13868817901078484,0.1775398558963823,0.5652096313329179,5.272745913993291,63.57,80.59,0,0,0,0,0,0,0,0,0,0,0,0,0.11317345292079581,0.0,0.739838193061056,0.0,217086.32750205003,0.450146594893448,0.15409797667864983,0.605227031850272,0.4438496397409557,0.0,0.0,0.0,0.0
8aa8b1b0e06ffff,-22.45983283266281,-41.813403579599225,0.018349902745442574,3.061652638673625,muito ruim,3.061652638673625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01578901035212066,0.01578901035212066,0.0,0.0,0.9,0.4,1.3,-1.2842109896478793,3.12,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0857482064407686,1.0,0.0,0.0,0.0,0.0
8aa8b1a2448ffff,-22.41374047806277,-41.79661211539136,0.018351962082426395,30.0,ruim,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526881043186011,0.6526881043186011,0.0,0.0,0.9,0.4,1.3,-0.6473118956813989,20.03,68.59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.33978063877269976,1.0,0.0,0.0,0.0,0.0
8aa8b1a20487fff,-22.39280475274275,-41.795284078310516,0.01835291576546239,72.39207071861699,bom,57.477298547335344,14.914772171281648,0.2077284666951078,0.3074428340531518,0.2622941176470588,0.0,0.6174105698140455,0.0,0.0,0.0,0.0,0.6654487087974638,0.19067932174469474,0.0,0.9856688701614037,0.25405859507694634,1.055529139666543,1.0,1.5827999717753203,7.129060595431736,0.8335652618966227,0.0,0.1054905557541419,0.0,0.9390558176507646,6.190004777780971,67.86,82.96,0,0,0,0,0,0,0,0,0,0,0,0,0.3788933008621012,0.0,1.57044322945082,0.05632728068593214,436964.0414912611,0.5034486932784932,0.11721172861571322,0.7107633929784396,0.0,0.004450293115789358,0.11410719949277642,0.0,0.0
8aa8b1b19a4ffff,-22.427730496690245,-41.79998510298016,0.018351332508672328,23.35112657221132,ruim,23.35112657221132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2560642779927595,0.2560642779927595,0.0,0.0,0.9,0.4,1.3,-1.0439357220072405,12.55,48.56,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.18158396950933658,1.0,0.0,0.0,0.0,0.0
8aa8b1b0a69ffff,-22.429040003288204,-41.80176869376619,0.018351278792934772,23.11310771043124,ruim,23.11310771043124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25032540253236796,0.25032540253236796,0.0,0.0,0.9,0.4,1.3,-1.049674597467632,12.41,48.09,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.17929497191793786,1.0,0.0,0.0,0.0,0.0
8aa8b1a20037fff,-22.39663911231289,-41.80677609264002,0.0183527817001555,74.62049866711179,bom,48.42754211730427,26.19295654980752,0.1731070555792565,0.44350706128613454,0.7494117647058823,0.0,0.3485101192402483,0.0,0.7000000000000001,0.411764705882353,0.0,0.296004918131882,0.08958088941025925,0.0,1.0,0.4877307102488204,1.253841744592414,0.5574835638067799,1.0834933661356272,7.594435899019658,0.49511511233008876,0.021188006103489046,0.16441955611049774,0.17700657447728807,0.8577292490213636,6.736706649998294,70.3,84.71,0,0,0,0,0,0,0,0,0,0,0,0,0.22505232378640397,0.052970015258722615,2.481567704380665,0.10813467895866219,217606.7268089134,0.5980365336882092,0.1826883956783308,0.5116108541985255,0.4425164361932201,0.0,0.0,0.0,0.0
8aa8b1b0aaeffff,-22.437907135736687,-41.819075061662545,0.0183509309525285,20.327435433983574,ruim,20.327435433983574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19474387165329768,0.19474387165329768,0.0,0.0,0.9,0.4,1.3,-1.1052561283467024,10.94,42.22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.15712582202323624,1.0,0.0,0.0,0.0,0.0
8aa8b1a2639ffff,-22.401153461162686,-41.78888119582956,0.01835250983677475,89.50772325402099,muito bom,30.0,59.50772325402099,1.36507278113928,0.713558199305795,0.9099999999999999,0.77,0.7269921087351578,0.22702702702702698,0.0,0.5882352941176471,0.48999999999999994,0.43464890788920374,0.6,0.5,0.5437143954497731,1.2,1.5,0.38778784613312206,1.2129359883155635,12.169972548112568,0.6962654369744918,0.0,0.007134566055805228,0.24488486154675115,0.9482848645770482,11.22168768353552,87.75,93.61,0,0,0,0,0,0,0,0,0,0,0,0,0.3164842895338599,0.0,0.866287469288971,0.30659155600973553,151368.1288055958,0.8066312621870234,0.007927295617561364,0.5632401067305177,0.6122121538668779,0.0,0.0,0.0,0.0
8aa8b1a248dffff,-22.42109794964139,-41.81081348834016,0.018351675096872626,30.0,ruim,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6595136617744607,0.6595136617744607,0.0,0.0,0.9,0.4,1.3,-0.6404863382255394,20.14,68.74,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.34250306839924377,1.0,0.0,0.0,0.0,0.0
8aa8b1b192b7fff,-22.421884835330644,-41.788888151651705,0.018351559744567,23.3696327191356,ruim,23.3696327191356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562426136051324,0.2562426136051324,0.0,0.0,0.9,0.4,1.3,-1.0437573863948677,12.55,48.61,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.18165510013240022,1.0,0.0,0.0,0.0,0.0
8aa8b1b08447fff,-22.446964878105568,-41.82409786144042,0.018350530722620335,12.621994499394432,muito ruim,12.621994499394432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08945083687303292,0.08945083687303292,0.0,0.0,0.9,0.4,1.3,-1.2105491631269671,7.42,24.77,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.1151288306846852,1.0,0.0,0.0,0.0,0.0
8aa8b1b0e35ffff,-22.455309620476978,-41.81769478891608,0.01835012556810639,6.672976770500616,muito ruim,6.672976770500616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03867088950740449,0.03867088950740449,0.0,0.0,0.9,0.4,1.3,-1.2613291104925954,4.88,10.87,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.094874831793525,1.0,0.0,0.0,0.0,0.0
8aa8b1b1d70ffff,-22.445122857466863,-41.784999394116824,0.018350477159534747,5.804137056090559,muito ruim,5.804137056090559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032549106662154166,0.032549106662154166,0.0,0.0,0.9,0.4,1.3,-1.2674508933378459,4.47,8.91,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.09243310844814892,1.0,0.0,0.0,0.0,0.0
8aa8b1a26b37fff,-22.41243069133872,-41.79482857916521,0.018352015554639316,30.0,ruim,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6704987480546036,0.6704987480546036,0.0,0.0,0.9,0.4,1.3,-0.6295012519453964,20.3,69.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.3468845602455294,1.0,0.0,0.0,0.0,0.0
8aa8b1a20777fff,-22.39039819755358,-41.806641748557766,0.0183530666545601,67.22639985372813,bom,44.07492380119697,23.15147605253116,0.1766398526318944,0.3249516441005804,0.7647058823529412,0.0,0.0,0.4633204633204633,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.7224416156263067,0.9890898316025458,0.7004362692870755,0.22889294498984086,1.403765621901485,6.264244125813133,0.6599345932324315,0.0,0.38286078213885677,0.30844282200406364,1.3512381973753518,4.913005928437781,61.81,79.87,0,0,0,0,0,0,0,0,0,0,0,0,0.29997026965110524,0.0,1.151049382079056,0.2192909102382634,89345.4942577559,0.3340824153929498,0.4254008690431742,0.6393540727261956,0.7711070550101591,0.003401753650090391,0.0,0.0,0.0
8aa8b1a20c1ffff,-22.40096266755385,-41.801164356094816,0.018352563933547325,99.33573635427393,muito bom,50.893160874854004,48.44257547941993,1.6,1.2515831588988107,1.3,1.1,0.8709267879813802,1.2,1.0,0.5764705882352941,0.7,0.720849715316818,0.5963527780740117,0.0,1.0,1.2,1.5,0.988328691507401,1.454444539292777,17.058956259306495,1.4420972208689824,0.00013935885977313424,0.0002631138186187396,0.004668523397039603,1.4471682169444138,15.61178804236208,100.0,97.79,0,0,0,0,0,1,0,0,0,0,0,0,0.6554987367586284,0.0003483971494328356,2.970620419748375,0.3600998358966425,385781.7261941783,0.8183997675142801,0.00029234868735415515,0.6595677749826735,0.011671308492599008,0.14753022663777296,0.32144455215211326,0.0,0.0
8aa8b1b0bcb7fff,-22.433883284306148,-41.81986603021786,0.01835111849586404,23.708363314189267,ruim,23.708363314189267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26343477895397455,0.26343477895397455,0.0,0.0,0.9,0.4,1.3,-1.0365652210460254,12.73,49.33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.18452375432677398,1.0,0.0,0.0,0.0,0.0
8aa8b1b1dbb7fff,-22.454585582598632,-41.79266365572731,0.018350070623195897,2.5817360281183035,muito ruim,2.5817360281183035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012599087155737328,0.012599087155737328,0.0,0.0,0.9,0.4,1.3,-1.2874009128442627,2.78,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0844758793858145,1.0,0.0,0.0,0.0,0.0
8aa8b1b0e64ffff,-22.45097828272467,-41.80970179371322,0.018350297944790466,9.534733686086737,muito ruim,9.534733686086737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06042766509216018,0.06042766509216018,0.0,0.0,0.9,0.4,1.3,-1.2395723349078398,6.1,17.56,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.10355270035049667,1.0,0.0,0.0,0.0,0.0
8aa8b1a2419ffff,-22.418074256826674,-41.80460454195419,0.01835179215365554,30.0,ruim,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6255963689797769,0.6255963689797769,0.0,0.0,0.9,0.4,1.3,-0.6744036310202232,19.61,68.02,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.3289748777197932,1.0,0.0,0.0,0.0,0.0
8aa8b1b0a4e7fff,-22.43598068778416,-41.79972384534243,0.01835095256418598,17.380535277823864,muito ruim,17.380535277823864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478800194248844,0.1478800194248844,0.0,0.0,0.9,0.4,1.3,-1.1521199805751157,9.54,35.68,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.138433789827231,1.0,0.0,0.0,0.0,0.0
8aa8b1b1975ffff,-22.421479946885547,-41.78624637997437,0.0183515682472615,22.682332870009137,ruim,22.682332870009137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2407252982705473,0.2407252982705473,0.0,0.0,0.9,0.4,1.3,-1.0592747017294528,12.17,47.22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.17546589151984457,1.0,0.0,0.0,0.0,0.0
