h3,lat,lon,bairro,score_final,beach_proximity,actionability_scenario_beach_tourism,actionability_scenario_convenience_urban,score_scenario_beach_tourism,score_scenario_convenience_urban,delta_score_urban_minus_beach
8aa8b1a26667fff,-22.398735820288174,-41.78663507431088,Glória,87.69553936722143,1.0,49.22,23.54,100.0,48.23,-51.77
8aa8b1a2665ffff,-22.396520603289687,-41.78570980280267,Aroeira,89.95188854589125,1.0,100.0,49.47,100.0,49.47,-50.53
8aa8b1a26647fff,-22.397628219313553,-41.786172437739125,Glória,90.93004934003253,1.0,100.0,49.53,100.0,50.01,-49.99
8aa8b1a26297fff,-22.39893831671172,-41.78795591273385,Glória,93.02003427135746,1.0,54.22,25.93,100.0,51.16,-48.84
8aa8b1a2666ffff,-22.39783072191025,-41.78749327363862,Glória,93.81997429296166,1.0,100.0,51.19,100.0,51.6,-48.4
8aa8b1a262b7fff,-22.400045896462792,-41.78841855346417,Glória,91.4880731019442,0.944204486547923,52.38,26.39,100.0,52.62,-47.38
8aa8b1a262a7fff,-22.400248375560388,-41.78973939548927,Glória,96.29825692795445,1.0,57.36,27.43,100.0,52.96,-47.04
8aa8b1a26287fff,-22.39914080198345,-41.789276752236134,Glória,96.37316624133163,1.0,87.59,41.89,100.0,53.01,-46.99
8aa8b1a2629ffff,-22.39803321335566,-41.78881411061793,Glória,97.35031060638863,0.9999999999999998,100.0,52.19,100.0,53.54,-46.46
8aa8b1a26217fff,-22.400450843505354,-41.791060238591804,Glória,97.77043327027114,1.0,100.0,50.09,100.0,53.77,-46.23
8aa8b1a2664ffff,-22.3967231120591,-41.78703063617854,Glória,94.77325775208618,0.9577846571976244,100.0,53.93,100.0,53.93,-46.07
8aa8b1a26237fff,-22.401558395855606,-41.79152288600199,Glória,98.64156348087812,1.0,59.63,28.52,100.0,54.25,-45.75
8aa8b1a2631ffff,-22.402665933153088,-41.79198553504686,Glória,98.91264079845845,0.9987303557621942,59.88,28.67,100.0,54.46,-45.54
8aa8b1a26ac7fff,-22.405285815605396,-41.79555254764168,Glória,99.22760041194645,1.0,60.2,28.79,100.0,54.58,-45.42
8aa8b1a26207fff,-22.40065330029745,-41.79238108277036,Glória,99.25849639546857,1.0,100.0,54.59,100.0,54.59,-45.41
8aa8b1a26adffff,-22.4041783207701,-41.79508989028572,Glória,99.28939237899073,1.0,100.0,51.42,100.0,54.61,-45.39
8aa8b1a26227fff,-22.401760846472072,-41.79284373270223,Glória,99.32028836251287,1.0,100.0,54.06,100.0,54.63,-45.37
8aa8b1a2632ffff,-22.40397589366095,-41.79376903746946,Glória,99.36663233779608,1.0,60.33,28.85,100.0,54.65,-45.35
8aa8b1a26acffff,-22.404380736724235,-41.79641074417374,Glória,99.38208032955716,1.0,100.0,54.66,100.0,54.66,-45.34
8aa8b1a2630ffff,-22.402868377593485,-41.79330638426862,Glória,99.4129763130793,1.0,60.38,28.88,100.0,54.68,-45.32
8aa8b1a26377fff,-22.40307081087967,-41.79462723456402,Glória,99.58290422245108,1.0,100.0,54.77,100.0,54.77,-45.23
8aa8b1a26357fff,-22.401963285934855,-41.79416458047661,Glória,99.6755921730175,1.0,100.0,53.38,100.0,54.82,-45.18
8aa8b1a26ad7fff,-22.40508339467373,-41.79423169230471,Glória,98.6617280799516,0.9421067705737531,59.19,29.88,100.0,56.83,-43.17
8aa8b1a2621ffff,-22.399545739070362,-41.79191843447306,Glória,99.16580844490215,0.9463539882320519,100.0,56.94,100.0,56.94,-43.06
8aa8b1a2628ffff,-22.398235693649504,-41.79013494867564,Glória,99.10401647785787,0.9442415915851743,100.0,56.99,100.0,56.99,-43.01
8aa8b1a229b7fff,-22.395412972217315,-41.7852471695016,Aroeira,84.3331609756099,0.8417968516492884,94.98,52.39,94.98,52.39,-42.59
8aa8b1a2638ffff,-22.401355934085725,-41.79020204037731,Glória,93.70882666352252,0.8359156297125843,53.7,29.77,100.0,58.46,-41.54
8aa8b1a2622ffff,-22.400855745936397,-41.79370192802355,Glória,99.49021627188465,0.8419025650761196,100.0,61.43,100.0,61.8,-38.2
8aa8b1a26677fff,-22.398533312713063,-41.785314236968645,Glória,82.76049103708279,0.766010472377918,43.35,25.48,92.27,54.23,-38.04
8aa8b1a26367fff,-22.403273233011383,-41.79594808593167,Glória,99.4593202883625,0.8034360301165537,100.0,63.5,100.0,63.5,-36.5
8aa8b1a26307fff,-22.40377345539705,-41.79244818572637,Glória,98.18927905835902,0.76282123254606,57.35,33.8,100.0,64.48,-35.52
8aa8b1a26aeffff,-22.40548822538154,-41.796873404049904,Glória,99.351184346035,0.6318394937444558,57.42,37.54,100.0,71.1,-28.9
8aa8b1a22937fff,-22.396925609677748,-41.78835147063472,Glória,96.64949150303562,0.5859357641436821,100.0,71.17,100.0,71.17,-28.83
8aa8b1a2674ffff,-22.39984340621282,-41.78709771251792,Glória,85.71897043677885,0.5429845719368929,44.58,31.15,92.7,64.77,-27.93
8aa8b1a26347fff,-22.4021657142437,-41.795485429323726,Glória,99.76828012358393,0.4633775557690598,100.0,76.99,100.0,78.96,-21.04
8aa8b1a262f7fff,-22.398438162791543,-41.79145578781037,Glória,99.24304840370752,0.4384453806715063,100.0,79.66,100.0,79.66,-20.34
8aa8b1a2620ffff,-22.399748190885035,-41.79323927720489,Glória,99.47476828012358,0.43608197912367563,100.0,77.28,100.0,79.95,-20.05
8aa8b1a26af7fff,-22.40619088063108,-41.79469434877433,Glória,97.58955118747414,0.38230862934490345,53.88,42.19,100.0,80.8,-19.2
8aa8b1a26327fff,-22.404880962586766,-41.792910838040434,Glória,95.79660335438922,0.34354080322820313,52.0,41.81,100.0,80.99,-19.01
8aa8b1a229a7fff,-22.395615487159006,-41.78656800035368,Aroeira,90.97478892040934,0.34324392352319233,94.72,76.17,95.66,76.92,-18.74
8aa8b1a263affff,-22.402463477558737,-41.79066468690017,Glória,96.06886532183387,0.3134339591146857,52.02,42.68,100.0,82.52,-17.48
8aa8b1a26ae7fff,-22.40639329538485,-41.79601520663182,Glória,98.97085410702098,0.3626089911857395,54.96,43.62,100.0,82.82,-17.18
8aa8b1a2639ffff,-22.401153461162686,-41.78888119582956,Glória,89.50772325402099,0.30053354530930304,46.26,38.28,93.54,77.4,-16.14
8aa8b1a22927fff,-22.397128096145387,-41.78967230616979,Glória,98.92887635983061,0.24705322850693973,99.6,85.36,100.0,87.93,-12.07
8aa8b1a20d97fff,-22.403475643988365,-41.79726893837015,Glória,99.64469618949536,0.19686789145736777,100.0,90.82,100.0,90.82,-9.18
8aa8b1a20db7fff,-22.40458314152312,-41.79773159913213,Glória,99.59835221421216,0.17616090530712275,100.0,91.7,100.0,91.7,-8.3
8aa8b1a2635ffff,-22.40105818042194,-41.79502277434997,Glória,99.87641606591143,0.12109667826431984,97.46,90.51,100.0,94.43,-5.57
8aa8b1a2675ffff,-22.399640904810752,-41.785776872651894,Glória,79.96825376668221,0.10912719124422389,37.33,34.92,81.28,76.04,-5.24
8aa8b1a26317fff,-22.40357100597867,-41.79112733505784,Glória,93.93727423605178,0.019287554820540214,48.04,47.49,94.21,93.12,-1.09
8aa8b1b1daaffff,-22.450764952199293,-41.79477575796823,Lagomar,5.863618965442487,0.0,5.86,5.86,5.86,5.86,0.0
8aa8b1b1dab7fff,-22.451467214038505,-41.79259654637219,Lagomar,4.5446351174665995,0.0,4.54,4.54,4.54,4.54,0.0
8aa8b1b1dac7fff,-22.448955721868742,-41.796492273060295,Lagomar,7.635258233413472,0.0,7.64,7.64,7.64,7.64,0.0
8aa8b1b1dacffff,-22.448051085886714,-41.79735052710249,Lagomar,8.557624990251846,0.0,8.56,8.56,8.56,8.56,0.0
8aa8b1b1dad7fff,-22.448753404319856,-41.795171326859176,Lagomar,7.344169920290203,0.0,7.34,7.34,7.34,7.34,0.0
8aa8b1b1dadffff,-22.447848773323365,-41.79602958235115,Lagomar,8.223475274784409,0.0,8.22,8.22,8.22,8.22,0.0
8aa8b1b1dae7fff,-22.450062655333355,-41.796954965403735,Lagomar,7.055200699494446,0.0,7.06,7.06,7.06,7.06,0.0
8aa8b1b1daeffff,-22.449158028243264,-41.79781322033183,Lagomar,8.01013163895769,0.0,8.01,8.01,8.01,8.01,0.0
8aa8b1b1da67fff,-22.45157415053186,-41.80005956507241,Lagomar,7.00250214389226,0.0,7.0,7.0,7.0,7.0,0.0
8aa8b1b1da6ffff,-22.450669522363363,-41.800917817982686,Lagomar,7.905309090437484,0.0,7.91,7.91,7.91,7.91,0.0
8aa8b1b1da77fff,-22.451371867712,-41.7987386116929,Lagomar,6.770384395959528,0.0,6.77,6.77,6.77,6.77,0.0
8aa8b1b1da87fff,-22.4505626246782,-41.79345480886931,Lagomar,5.485452431196529,0.0,5.49,5.49,5.49,5.49,0.0
8aa8b1b1da8ffff,-22.449658021438395,-41.794313069031766,Lagomar,6.458313588207876,0.0,6.46,6.46,6.46,6.46,0.0
8aa8b1b1da97fff,-22.45036028598245,-41.79213386084405,Lagomar,5.112492880871344,0.0,5.11,5.11,5.11,5.11,0.0
8aa8b1b1da9ffff,-22.449455687729202,-41.792992122454194,Lagomar,6.014519990502025,0.0,6.01,6.01,6.01,6.01,0.0
8aa8b1b1daa7fff,-22.451669546546263,-41.79391749691912,Lagomar,4.976747638852384,0.0,4.98,4.98,4.98,4.98,0.0
8aa8b1b1da1ffff,-22.45096726854547,-41.7960967081394,Lagomar,6.154738222741264,0.0,6.15,6.15,6.15,6.15,0.0
8aa8b1b1da27fff,-22.453181072443837,-41.79702209595709,Lagomar,5.004787261072035,0.0,5.0,5.0,5.0,5.0,0.0
8aa8b1b1da2ffff,-22.452276477017314,-41.79788035499332,Lagomar,5.885892723766879,0.0,5.89,5.89,5.89,5.89,0.0
8aa8b1b1da37fff,-22.452978768476235,-41.79570114074469,Lagomar,4.673950770832447,0.0,4.67,4.67,4.67,4.67,0.0
8aa8b1b1da47fff,-22.45046724452869,-41.79959686605544,Lagomar,7.6155700084216615,0.0,7.62,7.62,7.62,7.62,0.0
8aa8b1b1da4ffff,-22.44956260746816,-41.80045511808057,Lagomar,8.516789249464914,0.0,8.52,8.52,8.52,8.52,0.0
8aa8b1b1da57fff,-22.450264955518605,-41.79827591519532,Lagomar,7.393989037304058,0.0,7.39,7.39,7.39,7.39,0.0
8aa8b1b1da5ffff,-22.449360323443152,-41.799134168672396,Lagomar,8.267950942868938,0.0,8.27,8.27,8.27,8.27,0.0
8aa8b1b1d8d7fff,-22.455085432669236,-41.78916347304444,Lagomar,1.1943264135877185,0.0,1.19,1.19,1.19,1.19,0.0
8aa8b1b1d8dffff,-22.45418089883468,-41.79002174487651,Lagomar,1.983668934696977,0.0,1.98,1.98,1.98,1.98,0.0
8aa8b1b1d8e7fff,-22.456394656337206,-41.790947115513646,Lagomar,1.008441336397619,0.0,1.01,1.01,1.01,1.01,0.0
8aa8b1b1d8effff,-22.455490126409227,-41.79180538678747,Lagomar,1.8093977833110744,0.0,1.81,1.81,1.81,1.81,0.0
8aa8b1b1d94ffff,-22.459012987756743,-41.79451442371767,Lagomar,0.01544799176107106,0.0,0.02,0.02,0.02,0.02,0.0
8aa8b1b1da07fff,-22.45207417803592,-41.79655940123109,Lagomar,5.608288991701691,0.0,5.61,5.61,5.61,5.61,0.0
8aa8b1b1da0ffff,-22.451169573716456,-41.79741765938142,Lagomar,6.498128457791682,0.0,6.5,6.5,6.5,6.5,0.0
8aa8b1b1da17fff,-22.451871867878822,-41.79523844853922,Lagomar,5.259023741847929,0.0,5.26,5.26,5.26,5.26,0.0
8aa8b1a200dffff,-22.391505831688896,-41.80710441666731,Morro de São Jorge,72.29873840174926,0.0,72.3,72.3,72.3,72.3,0.0
8aa8b1a200e7fff,-22.393721054806157,-41.808029757784425,Nova Holanda,80.10063927980696,0.0,36.83,36.83,80.1,80.1,0.0
8aa8b1a200effff,-22.392815790902,-41.8088879224662,Nova Holanda,76.23112846165299,0.0,33.91,33.91,76.23,76.23,0.0
8aa8b1a200f7fff,-22.393518709705123,-41.80670892027025,Morro de São Jorge,75.7434849966427,0.0,33.55,33.55,75.74,75.74,0.0
8aa8b1a2010ffff,-22.397949000027005,-41.80855961203284,Nova Holanda,71.04570552872033,0.0,71.05,71.05,71.05,71.05,0.0
8aa8b1a2011ffff,-22.397746668493397,-41.80723876551379,Nova Holanda,73.17308579838068,0.0,72.56,72.56,73.17,73.17,0.0
8aa8b1a2012ffff,-22.39905653497213,-41.80902228905498,Nova Holanda,76.54734737546536,0.0,75.99,75.99,76.55,76.55,0.0
8aa8b1a20147fff,-22.397246091994298,-41.81073862782205,Nova Holanda,79.32903674422379,0.0,36.24,36.24,79.33,79.33,0.0
8aa8b1a20097fff,-22.394019221187502,-41.8032090770309,Morro de São Jorge,69.29427190695931,0.0,69.29,69.29,69.29,69.29,0.0
8aa8b1a2009ffff,-22.39311398604744,-41.80406724842146,Morro de São Jorge,69.31195997346741,0.0,69.31,69.31,69.31,69.31,0.0
8aa8b1a200a7fff,-22.395329186031756,-41.804992580971565,Morro de São Jorge,69.61129131781564,0.0,69.61,69.61,69.61,69.61,0.0
8aa8b1a200affff,-22.39442395479152,-41.8058507517908,Morro de São Jorge,72.94372037661051,0.0,72.94,72.94,72.94,72.94,0.0
8aa8b1a200b7fff,-22.395126819832324,-41.80367174160534,Morro de São Jorge,69.07030265358212,0.0,69.07,69.07,69.07,69.07,0.0
8aa8b1a200c7fff,-22.392613450773336,-41.80756708640955,Nova Holanda,76.28342027373434,0.0,76.28,76.28,76.28,76.28,0.0
8aa8b1a200cffff,-22.391708177996946,-41.8084252502083,Nova Holanda,68.78345275393245,0.0,68.78,68.78,68.78,68.78,0.0
8aa8b1a200d7fff,-22.392411099493003,-41.806246251411366,Morro de São Jorge,75.19168676373347,0.0,33.14,33.14,75.19,75.19,0.0
8aa8b1a2004ffff,-22.393220437703263,-41.81152959774931,Nova Holanda,72.42482703150685,0.0,31.14,31.14,72.42,72.42,0.0
8aa8b1a20057fff,-22.393923388755,-41.80935059635658,Nova Holanda,75.8393407983846,0.0,33.62,33.62,75.84,75.84,0.0
8aa8b1a2005ffff,-22.393018119878732,-41.81020875957992,Nova Holanda,74.50427854283654,0.0,73.87,73.87,74.5,74.5,0.0
8aa8b1a20067fff,-22.395233288170772,-41.81113411402295,Nova Holanda,74.79225627,0.0,74.23,74.23,74.79,74.79,0.0
8aa8b1a2006ffff,-22.394328023195012,-41.8119922766692,Nova Holanda,73.19752308066332,0.0,31.69,31.69,73.2,73.2,0.0
8aa8b1a20077fff,-22.39503097155521,-41.80981327187938,Nova Holanda,74.47582592226173,0.0,32.62,32.62,74.48,74.48,0.0
8aa8b1a20087fff,-22.394221593565494,-41.80452991388,Morro de São Jorge,70.17318434565377,0.0,70.17,70.17,70.17,70.17,0.0
8aa8b1a2008ffff,-22.39331635345213,-41.805388083815465,Morro de São Jorge,73.22840500929672,0.0,73.23,73.23,73.23,73.23,0.0
8aa8b1b1daf7fff,-22.449860343973192,-41.79563401668209,Lagomar,6.753644601214395,0.0,6.75,6.75,6.75,6.75,0.0
8aa8b1a2000ffff,-22.39482864378663,-41.808492430791894,Nova Holanda,78.21200703542061,0.0,35.39,35.39,78.21,78.21,0.0
8aa8b1a20017fff,-22.395531541078686,-41.806313421399004,Nova Holanda,75.58495395681288,0.0,33.43,33.43,75.58,75.58,0.0
8aa8b1a2001ffff,-22.394626304865312,-41.807171590761904,Nova Holanda,74.94795407796163,0.0,32.96,32.96,74.95,74.95,0.0
8aa8b1a20027fff,-22.396841450027004,-41.80809693664325,Nova Holanda,74.4488803541032,0.0,74.45,74.45,74.45,74.45,0.0
8aa8b1a2002ffff,-22.395936217714013,-41.80895510543189,Nova Holanda,76.41278884436795,0.0,34.04,34.04,76.41,76.41,0.0
8aa8b1a20037fff,-22.39663911231289,-41.80677609264002,Nova Holanda,74.62049866711179,0.0,74.62,74.62,74.62,74.62,0.0
8aa8b1a20047fff,-22.39412571155137,-41.810671435985306,Nova Holanda,74.26299988325309,0.0,32.46,32.46,74.26,74.26,0.0
8aa8b1a20887fff,-22.40197442470041,-41.80776861781161,Nova Holanda,86.62059546502879,0.0,86.62,86.62,86.62,86.62,0.0
8aa8b1a2088ffff,-22.401069246705305,-41.80862679393115,Nova Holanda,83.90938119412739,0.0,83.91,83.91,83.91,83.91,0.0
8aa8b1a20897fff,-22.401772095581485,-41.80644776334607,Nova Holanda,83.6217564132693,0.0,83.62,83.62,83.62,83.62,0.0
8aa8b1a208a7fff,-22.403081911783453,-41.808231296332906,Bosque Azul,87.61382773341168,0.0,85.79,85.79,87.61,87.61,0.0
8aa8b1a208affff,-22.402176742663617,-41.80908947333543,Nova Holanda,85.63261815739402,0.0,41.15,41.15,85.63,85.63,0.0
8aa8b1a208b7fff,-22.402879588846144,-41.80691043935139,Nova Holanda,87.64159989708389,0.0,87.64,87.64,87.64,87.64,0.0
8aa8b1a208c7fff,-22.400366362877783,-41.81080582031626,Nova Holanda,79.68714448086939,0.0,79.26,79.26,79.69,79.69,0.0
8aa8b1a208cffff,-22.39946115221334,-41.81166399029381,Nova Holanda,81.18949256148815,0.0,80.12,80.12,81.19,81.19,0.0
8aa8b1a2082ffff,-22.403688813656885,-41.81219387361865,Bosque Azul,80.69069765657511,0.0,80.69,80.69,80.69,80.69,0.0
8aa8b1a20837fff,-22.404391689407284,-41.81001483704148,Bosque Azul,84.52392133266827,0.0,84.28,84.28,84.52,84.52,0.0
8aa8b1a20847fff,-22.401878431728075,-41.81391021652347,Nova Holanda,78.08814882608598,0.0,77.27,77.27,78.09,78.09,0.0
8aa8b1a2084ffff,-22.40097321999267,-41.814768384460926,Nova Holanda,78.01383335759402,0.0,78.01,78.01,78.01,78.01,0.0
8aa8b1a20857fff,-22.401676152206434,-41.81258935929425,Nova Holanda,78.73031314699291,0.0,78.73,78.73,78.73,78.73,0.0
8aa8b1a20867fff,-22.40298590295419,-41.814372905985515,Nova Holanda,78.26023710528585,0.0,78.26,78.26,78.26,78.26,0.0
8aa8b1a2086ffff,-22.40208070009324,-41.81523107480446,Nova Holanda,79.66656830716377,0.0,79.67,79.67,79.67,79.67,0.0
8aa8b1a20877fff,-22.402783629616405,-41.81305204624258,Nova Holanda,79.22594329654751,0.0,79.23,79.23,79.23,79.23,0.0
8aa8b1a207a7fff,-22.39069633494791,-41.80182109310691,Morro de São Jorge,60.72034681628041,0.0,60.72,60.72,60.72,60.72,0.0
8aa8b1a207affff,-22.389791073190004,-41.80267926184451,Botafogo,59.275625434553724,0.0,54.58,54.58,59.28,59.28,0.0
8aa8b1a207b7fff,-22.390493932886766,-41.800500264874714,Visconde de Araújo,58.05435806469008,0.0,58.05,58.05,58.05,58.05,0.0
8aa8b1a20807fff,-22.403486524189084,-41.81087301346794,Bosque Azul,83.15169075936394,0.0,83.15,83.15,83.15,83.15,0.0
8aa8b1a2080ffff,-22.402581345121867,-41.811731187552326,Nova Holanda,80.46562165551735,0.0,80.47,80.47,80.47,80.47,0.0
8aa8b1a20817fff,-22.40328422356452,-41.80955215437223,Bosque Azul,85.36377207986378,0.0,83.95,83.95,85.36,85.36,0.0
8aa8b1a2081ffff,-22.402379049470863,-41.81041032991614,Nova Holanda,83.7724256424508,0.0,83.77,83.77,83.77,83.77,0.0
8aa8b1a20827fff,-22.404593983848727,-41.81133569865203,Bosque Azul,82.67492567351273,0.0,82.67,82.67,82.67,82.67,0.0
8aa8b1a2071ffff,-22.389993459128036,-41.80400008968715,Botafogo,61.81269078702088,0.0,61.81,61.81,61.81,61.81,0.0
8aa8b1a20727fff,-22.392208737061264,-41.804925417473044,Morro de São Jorge,72.16297982840342,0.0,30.95,30.95,72.16,72.16,0.0
8aa8b1a2072ffff,-22.39130347422971,-41.805783584185264,Morro de São Jorge,69.89650290582769,0.0,69.9,69.9,69.9,69.9,0.0
8aa8b1a20737fff,-22.39200636347836,-41.803604584595995,Morro de São Jorge,67.94814521741218,0.0,67.95,67.95,67.95,67.95,0.0
8aa8b1a20767fff,-22.39060055004059,-41.807962579582934,Morro de São Jorge,64.84118791545707,0.0,64.84,64.84,64.84,64.84,0.0
8aa8b1a20777fff,-22.39039819755358,-41.806641748557766,Morro de São Jorge,67.22639985372813,0.0,67.23,67.23,67.23,67.23,0.0
8aa8b1a20787fff,-22.38958867610214,-41.801358435065524,Visconde de Araújo,55.497018785105965,0.0,55.5,55.5,55.5,55.5,0.0
8aa8b1a20797fff,-22.38938626786472,-41.80003760935159,Visconde de Araújo,54.866023998928526,0.0,52.21,52.21,54.87,54.87,0.0
8aa8b1a20a27fff,-22.39825750171179,-41.817342874209,Nova Holanda,76.04576240737555,0.0,33.77,33.77,76.05,76.05,0.0
8aa8b1a20a37fff,-22.39805524207798,-41.8160220228298,Nova Holanda,77.45420222510107,0.0,77.25,77.25,77.45,77.45,0.0
8aa8b1a20a87fff,-22.39563788794189,-41.81377580147275,Nova Holanda,77.16447123667835,0.0,77.16,77.16,77.16,77.16,0.0
8aa8b1a20a8ffff,-22.394732613023102,-41.81463396119692,Nova Holanda,74.86849821733654,0.0,74.87,74.87,74.87,74.87,0.0
8aa8b1a20a97fff,-22.395435593633092,-41.812454957221206,Nova Holanda,76.8989483171222,0.0,34.41,34.41,76.9,76.9,0.0
8aa8b1a20a9ffff,-22.39453032368568,-41.813313118406874,Nova Holanda,76.02531320747978,0.0,76.03,76.03,76.03,76.03,0.0
8aa8b1a20aa7fff,-22.396745437143267,-41.81423848617051,Nova Holanda,77.20669833822727,0.0,75.14,75.14,77.21,77.21,0.0
8aa8b1a20aaffff,-22.395840171096914,-41.81509664677617,Nova Holanda,73.60304354486212,0.0,73.6,73.6,73.6,73.6,0.0
8aa8b1a2098ffff,-22.404189383808813,-41.80869397648682,Bosque Azul,87.25409767433322,0.0,86.67,86.67,87.25,87.25,0.0
8aa8b1a20997fff,-22.404892208473097,-41.806514935305515,Bosque Azul,90.42461378527909,0.0,90.42,90.42,90.42,90.42,0.0
8aa8b1a2099ffff,-22.403987067053542,-41.80737311698948,Bosque Azul,87.86225802263323,0.0,87.86,87.86,87.86,87.86,0.0
8aa8b1a209a7fff,-22.40620197829358,-41.808298477163774,Bosque Azul,88.23941905255903,0.0,88.24,88.24,88.24,88.24,0.0
8aa8b1a209affff,-22.405296840775712,-41.809156658273295,Bosque Azul,86.9488391032821,0.0,86.95,86.95,86.95,86.95,0.0
8aa8b1a209b7fff,-22.405999662746126,-41.80697761369302,Bosque Azul,90.15832150992627,0.0,90.16,90.16,90.16,90.16,0.0
8aa8b1a20a07fff,-22.397149979933072,-41.81688018285378,Nova Holanda,73.88758332702714,0.0,73.89,73.89,73.89,73.89,0.0
8aa8b1a20a17fff,-22.396947714115456,-41.81555933398715,Nova Holanda,74.75530282330247,0.0,32.82,32.82,74.76,74.76,0.0
8aa8b1a20927fff,-22.40771399657936,-41.81140289484338,Bosque Azul,81.9760706841005,0.0,81.98,81.98,81.98,81.98,0.0
8aa8b1a2092ffff,-22.406808857989343,-41.81226107391686,Bosque Azul,80.61829039871738,0.0,80.37,80.37,80.62,80.62,0.0
8aa8b1a20937fff,-22.407511709531242,-41.810082026743714,Bosque Azul,84.86823222881333,0.0,84.87,84.87,84.87,84.87,0.0
8aa8b1a20947fff,-22.404998539259466,-41.81397742503525,Bosque Azul,77.2573643445047,0.0,77.26,77.26,77.26,77.26,0.0
8aa8b1a2094ffff,-22.40409335912116,-41.81483559707941,Bosque Azul,75.67816280252305,0.0,75.68,75.68,75.68,75.68,0.0
8aa8b1a20957fff,-22.40479626713288,-41.812656561317084,Bosque Azul,81.11110685324202,0.0,81.11,81.11,81.11,81.11,0.0
8aa8b1a2095ffff,-22.403891091967665,-41.81351473482293,Bosque Azul,79.42436563314943,0.0,79.42,79.42,79.42,79.42,0.0
8aa8b1a20987fff,-22.40509453020293,-41.80783579626029,Bosque Azul,88.58387768962577,0.0,88.58,88.58,88.58,88.58,0.0
8aa8b1a208d7fff,-22.40016405486164,-41.80948496770961,Nova Holanda,81.1565887547275,0.0,81.16,81.16,81.16,81.16,0.0
8aa8b1a208dffff,-22.39925884917018,-41.810343139146624,Nova Holanda,79.76544021423997,0.0,79.77,79.77,79.77,79.77,0.0
8aa8b1a208e7fff,-22.401473861528594,-41.811268503118185,Nova Holanda,80.70665068389313,0.0,77.64,77.64,80.71,80.71,0.0
8aa8b1a208f7fff,-22.4012715596948,-41.80994764799668,Nova Holanda,84.21135725016924,0.0,83.35,83.35,84.21,84.21,0.0
8aa8b1a20907fff,-22.406606575915447,-41.8109402072771,Bosque Azul,84.75937454209561,0.0,84.76,84.76,84.76,84.76,0.0
8aa8b1a2090ffff,-22.405701428449063,-41.81179838546835,Bosque Azul,82.92161511628092,0.0,82.92,82.92,82.92,82.92,0.0
8aa8b1a20917fff,-22.406404282683436,-41.809619341692276,Bosque Azul,86.84438973678527,0.0,86.84,86.84,86.84,86.84,0.0
8aa8b1a2091ffff,-22.405499140191175,-41.81047752134312,Bosque Azul,84.44770678598186,0.0,84.45,84.45,84.45,84.45,0.0
8aa8b1a20c6ffff,-22.40066458726029,-41.805985088973586,Nova Holanda,77.00870367996924,0.0,76.17,76.17,77.01,77.01,0.0
8aa8b1a20c87fff,-22.400557886612493,-41.79852265885536,Granja dos Cavaleiros,99.95365602471678,0.0,95.69,95.69,99.95,99.95,0.0
8aa8b1a20c8ffff,-22.399652743441216,-41.799380845157295,Granja dos Cavaleiros,99.66014418125644,0.0,94.6,94.6,99.66,99.66,0.0
8aa8b1a20c97fff,-22.400355479410834,-41.797201811837084,Granja dos Cavaleiros,99.98455200823892,0.0,95.33,95.33,99.98,99.98,0.0
8aa8b1a20c9ffff,-22.399450341215484,-41.798059999589995,Granja dos Cavaleiros,100.0,0.0,97.89,97.89,100.0,100.0,0.0
8aa8b1a20ca7fff,-22.401665416955595,-41.798985319754536,Granja dos Cavaleiros,99.86096807415036,0.0,95.49,95.49,99.86,99.86,0.0
8aa8b1a20caffff,-22.40076028266025,-41.79984350694174,Granja dos Cavaleiros,99.62924819773428,0.0,93.33,93.33,99.63,99.63,0.0
8aa8b1a20cb7fff,-22.401463015931803,-41.79766447021686,Glória,99.783728115345,0.0,97.34,97.34,99.78,99.78,0.0
8aa8b1a20c0ffff,-22.401165041293027,-41.80248520631319,Nova Holanda,97.41249229499059,0.0,97.16,97.16,97.41,97.41,0.0
8aa8b1a20c1ffff,-22.40096266755385,-41.801164356094816,Granja dos Cavaleiros,99.33573635427393,0.0,94.95,94.95,99.34,99.34,0.0
8aa8b1a20c27fff,-22.403177688469853,-41.80208968960125,Bosque Azul,99.52111225540679,0.0,94.64,94.64,99.52,99.52,0.0
8aa8b1a20c47fff,-22.400462240805275,-41.80466423808437,Nova Holanda,81.39410551980188,0.0,81.39,81.39,81.39,81.39,0.0
8aa8b1a20c4ffff,-22.399557063883314,-41.80552241623397,Nova Holanda,74.34505453282057,0.0,74.35,74.35,74.35,74.35,0.0
8aa8b1a20c57fff,-22.400259883195602,-41.80334338825673,Nova Holanda,86.73238354820695,0.0,86.73,86.73,86.73,86.73,0.0
8aa8b1a20c5ffff,-22.399354711248094,-41.804201567861554,Nova Holanda,75.92611706159934,0.0,75.93,75.93,75.93,75.93,0.0
8aa8b1a20c67fff,-22.401569755307108,-41.80512690994023,Nova Holanda,81.26711127072393,0.0,81.27,81.27,81.27,81.27,0.0
8aa8b1a20b77fff,-22.39956725072699,-41.819126422134886,Nova Holanda,68.95093891969444,0.0,68.95,68.95,68.95,68.95,0.0
8aa8b1a20b87fff,-22.39875821461797,-41.81384300866931,Nova Holanda,80.82375682583125,0.0,80.82,80.82,80.82,80.82,0.0
8aa8b1a20b97fff,-22.39855592770226,-41.81252215792895,Nova Holanda,82.03801815076832,0.0,82.04,82.04,82.04,82.04,0.0
